data.source	file.snps	sample.id	ref.genome	data.type	out.folder	is.tumor
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1436-10_DNA_normal/910d5c632acceebe7b6b4a197aa804d7_gdc_realn.snps	TCGA-24-1436-10_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	0
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1463-01_DNA_tumor/06f7898ab1721f327a4b12e66911c508_gdc_realn.snps	TCGA-24-1463-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	1
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1463-10_DNA_normal/7961116cd08fa5e89d2e7a71a051570e_gdc_realn.snps	TCGA-24-1463-10_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	0
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1464-01_DNA_tumor/7ec8d58cd1ebf3413998144f5bfb0d56_gdc_realn.snps	TCGA-24-1464-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	1
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1464-01_RNA_tumor/9a63ade5-3898-41c6-b463-589161e8bfcc_gdc_realn_rehead.snps	TCGA-24-1464-01_RNA_tumor	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	1
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1464-10_DNA_normal/79c7d305077d64a8fa8694d777e9a3af_gdc_realn.snps	TCGA-24-1464-10_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	0
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1466-01_DNA_tumor/C239.TCGA-24-1466-01A-01W.6_gdc_realn.snps	TCGA-24-1466-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	1
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1466-10_DNA_normal/C239.TCGA-24-1466-10A-01W.13_gdc_realn.snps	TCGA-24-1466-10_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	0
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1467-01_DNA_tumor/C239.TCGA-24-1467-01A-01W.6_gdc_realn.snps	TCGA-24-1467-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	1
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1467-01_RNA_tumor/063f1289-1de9-417f-ab85-c4cedd8b1b02_gdc_realn_rehead.snps	TCGA-24-1467-01_RNA_tumor	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	1
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1467-10_DNA_normal/C239.TCGA-24-1467-10A-01W.6_gdc_realn.snps	TCGA-24-1467-10_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	0
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1469-01_DNA_tumor/bff5e018cb49c261e87ee14fa91e9453_gdc_realn.snps	TCGA-24-1469-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	1
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1469-10_DNA_normal/32430db83486e24003775fbcbb965faa_gdc_realn.snps	TCGA-24-1469-10_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	0
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1470-01_DNA_tumor/753e7c8b620c270bc8173c545b141c4e_gdc_realn.snps	TCGA-24-1470-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	1
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1470-01_RNA_tumor/9e3ab62b-9668-43d6-8544-2587491fe160_gdc_realn_rehead.snps	TCGA-24-1470-01_RNA_tumor	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	1
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1470-10_DNA_normal/02f8a1229fa91d3b0afbe3138fd14ab8_gdc_realn.snps	TCGA-24-1470-10_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	0
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1471-01_DNA_tumor/C239.TCGA-24-1471-01A-01W.4_gdc_realn.snps	TCGA-24-1471-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	1
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1471-01_RNA_tumor/913d4061-c62e-445c-9d3f-9fc3a70caad9_gdc_realn_rehead.snps	TCGA-24-1471-01_RNA_tumor	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	1
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1471-10_DNA_normal/C239.TCGA-24-1471-10A-01W.5_gdc_realn.snps	TCGA-24-1471-10_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	0
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1474-01_DNA_tumor/C239.TCGA-24-1474-01A-01W.7_gdc_realn.snps	TCGA-24-1474-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	1
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1474-01_RNA_tumor/631b81eb-b9ca-4e8e-b075-d3f9dda47c26_gdc_realn_rehead.snps	TCGA-24-1474-01_RNA_tumor	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	1
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1474-10_DNA_normal/C239.TCGA-24-1474-10A-01W.6_gdc_realn.snps	TCGA-24-1474-10_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	0
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1546-01_RNA_tumor/8b793767-c1cd-45d3-94f3-bd87df44d069_gdc_realn_rehead.snps	TCGA-24-1546-01_RNA_tumor	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	1
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1549-01_DNA_tumor/6aa4253685320019fdb37f4867ad1f6f_gdc_realn.snps	TCGA-24-1549-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	1
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1549-10_DNA_normal/aebdeaccd7b4b484e4f9b599ba105f78_gdc_realn.snps	TCGA-24-1549-10_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	0
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1550-01_DNA_tumor/C239.TCGA-24-1550-01A-01W.4_gdc_realn.snps	TCGA-24-1550-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	1
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1550-01_RNA_tumor/6ae77af6-d377-4c36-aca7-5f58b3bf44e7_gdc_realn_rehead.snps	TCGA-24-1550-01_RNA_tumor	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	1
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1550-10_DNA_normal/C239.TCGA-24-1550-10A-01W.4_gdc_realn.snps	TCGA-24-1550-10_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	0
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1551-01_DNA_tumor/C239.TCGA-24-1551-01A-01W.6_gdc_realn.snps	TCGA-24-1551-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	1
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1551-10_DNA_normal/C239.TCGA-24-1551-10A-01W.6_gdc_realn.snps	TCGA-24-1551-10_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	0
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1552-01_DNA_tumor/C239.TCGA-24-1552-01A-01W.4_gdc_realn.snps	TCGA-24-1552-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	1
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1552-01_RNA_tumor/71e1abf6-afaa-4b49-b6c1-f6cd8e5a28b7_gdc_realn_rehead.snps	TCGA-24-1552-01_RNA_tumor	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	1
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1552-10_DNA_normal/C239.TCGA-24-1552-10A-01W.5_gdc_realn.snps	TCGA-24-1552-10_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	0
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1553-01_RNA_tumor/eb03567e-94b1-4d73-a45d-786b2665e939_gdc_realn_rehead.snps	TCGA-24-1553-01_RNA_tumor	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	1
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1557-01_RNA_tumor/59a8713d-2237-458d-8187-93c49a23ef04_gdc_realn_rehead.snps	TCGA-24-1557-01_RNA_tumor	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	1
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1560-01_RNA_tumor/0e5512d7-8f8d-4ce4-8147-6a76d9c6e2d1_gdc_realn_rehead.snps	TCGA-24-1560-01_RNA_tumor	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	1
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1562-01_DNA_tumor/ec47f322db49e85c11b5cbe6ef4dc8b5_gdc_realn.snps	TCGA-24-1562-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	1
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1562-01_RNA_tumor/65f73f3f-4703-41b2-93a8-8c664870183f_gdc_realn_rehead.snps	TCGA-24-1562-01_RNA_tumor	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	1
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1562-10_DNA_normal/58d420b342f05395d6291917f02ec547_gdc_realn.snps	TCGA-24-1562-10_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	0
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1563-01_DNA_tumor/620958881fe54bb58e1505b83a93d71a_gdc_realn.snps	TCGA-24-1563-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	1
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1563-01_RNA_tumor/7c1e5b22-5b73-46b3-9e45-6e1f9e2d0222_gdc_realn_rehead.snps	TCGA-24-1563-01_RNA_tumor	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	1
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1563-10_DNA_normal/ec8a337ba9feece413e2a8dbb7aaf02e_gdc_realn.snps	TCGA-24-1563-10_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	0
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1564-01_DNA_tumor/C239.TCGA-24-1564-01A-01W.4_gdc_realn.snps	TCGA-24-1564-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	1
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1564-10_DNA_normal/C239.TCGA-24-1564-10A-01W.4_gdc_realn.snps	TCGA-24-1564-10_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	0
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1565-01_DNA_tumor/C239.TCGA-24-1565-01A-01W.5_gdc_realn.snps	TCGA-24-1565-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	1
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1565-01_RNA_tumor/a1f5ca3c-475f-4bdc-9008-9a78b94a8085_gdc_realn_rehead.snps	TCGA-24-1565-01_RNA_tumor	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	1
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1565-10_DNA_normal/C239.TCGA-24-1565-10A-01W.5_gdc_realn.snps	TCGA-24-1565-10_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	0
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1567-01_RNA_tumor/777f52ee-e5d2-45d6-87d2-f96996b162b4_gdc_realn_rehead.snps	TCGA-24-1567-01_RNA_tumor	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	1
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1603-01_DNA_tumor/C239.TCGA-24-1603-01A-01W.5_gdc_realn.snps	TCGA-24-1603-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	1
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1603-01_RNA_tumor/05ad07c2-96a8-4337-af45-3e7d662895f3_gdc_realn_rehead.snps	TCGA-24-1603-01_RNA_tumor	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	1
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1603-10_DNA_normal/C239.TCGA-24-1603-10A-01W.4_gdc_realn.snps	TCGA-24-1603-10_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	0
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1604-01_RNA_tumor/f1e7c81d-e436-4a11-8a19-2de516c87e1b_gdc_realn_rehead.snps	TCGA-24-1604-01_RNA_tumor	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	1
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1616-01_DNA_tumor/e205a4fa2c03aacff813fd2456879b45_gdc_realn.snps	TCGA-24-1616-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	1
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1616-01_RNA_tumor/a905ff41-ec2d-45f1-ad7c-b9e0a9c3dae8_gdc_realn_rehead.snps	TCGA-24-1616-01_RNA_tumor	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	1
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1616-10_DNA_normal/f9dada41ab27571fbff509412ced4d6d_gdc_realn.snps	TCGA-24-1616-10_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	0
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1842-01_DNA_tumor/da8127f3412615927164ae081168714a_gdc_realn.snps	TCGA-24-1842-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	1
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1842-01_RNA_tumor/441b971e-f6d1-4842-80af-55c72e5d592e_gdc_realn_rehead.snps	TCGA-24-1842-01_RNA_tumor	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	1
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1842-10_DNA_normal/5cd3c77c26c6dc9c250fcf0c2b51981b_gdc_realn.snps	TCGA-24-1842-10_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	0
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1843-01_DNA_tumor/bb4590c8d2a9cb43a4e777008bb0dfce_gdc_realn.snps	TCGA-24-1843-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	1
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1843-01_RNA_tumor/72e0de39-b76c-4873-8e56-40ecfb496283_gdc_realn_rehead.snps	TCGA-24-1843-01_RNA_tumor	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	1
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1843-10_DNA_normal/8beb1122d471952a603effbfe88355a2_gdc_realn.snps	TCGA-24-1843-10_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	0
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1844-01_DNA_tumor/87ce91415237ba85aa97ae964055bc5d_gdc_realn.snps	TCGA-24-1844-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	1
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1844-10_DNA_normal/ef179a497669e7f60e223ff07e28e8bd_gdc_realn.snps	TCGA-24-1844-10_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	0
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1845-01_DNA_tumor/2de02bf10570ff538722d2d04062e79e_gdc_realn.snps	TCGA-24-1845-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	1
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1845-01_RNA_tumor/e4df9a5a-af2a-4dba-a776-85755fccb70c_gdc_realn_rehead.snps	TCGA-24-1845-01_RNA_tumor	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	1
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1845-10_DNA_normal/3d1b628fa0d554d5fefb71444511dcbb_gdc_realn.snps	TCGA-24-1845-10_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	0
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1846-01_DNA_tumor/e528602acbcfdbcd37040af535b4008f_gdc_realn.snps	TCGA-24-1846-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	1
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1846-01_RNA_tumor/39a21dbf-0712-4b4c-ad55-6e2d779502d5_gdc_realn_rehead.snps	TCGA-24-1846-01_RNA_tumor	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	1
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1846-10_DNA_normal/d9807c92d97ca3b66a2d7d725feeeb42_gdc_realn.snps	TCGA-24-1846-10_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	0
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1847-01_DNA_tumor/b289926eb433b763cf2d2b9ba606c83c_gdc_realn.snps	TCGA-24-1847-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	1
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1847-01_RNA_tumor/7a47f31b-59eb-4ae6-8a96-6c3e942c1989_gdc_realn_rehead.snps	TCGA-24-1847-01_RNA_tumor	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	1
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1847-10_DNA_normal/f4e900ef63706a5ad53151b030d24db6_gdc_realn.snps	TCGA-24-1847-10_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	0
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1849-01_DNA_tumor/685059d9da3cfdb32a99b0fabc5a9c22_gdc_realn.snps	TCGA-24-1849-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	1
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1849-10_DNA_normal/0ef4841662ed5ed8cdbe9bfaa0e8cd50_gdc_realn.snps	TCGA-24-1849-10_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	0
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1850-01_DNA_tumor/39b3d13a740c152f1cd71e35b907dfcf_gdc_realn.snps	TCGA-24-1850-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	1
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1850-01_RNA_tumor/fddad662-6df4-44d9-91a4-b99139c8460a_gdc_realn_rehead.snps	TCGA-24-1850-01_RNA_tumor	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	1
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1850-10_DNA_normal/2367a3262b142b542049b20b42df26dd_gdc_realn.snps	TCGA-24-1850-10_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	0
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1923-01_RNA_tumor/fbbe780a-e6a1-4a45-a94c-25e50f610357_gdc_realn_rehead.snps	TCGA-24-1923-01_RNA_tumor	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	1
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1924-01_RNA_tumor/d91cfae3-2dfd-4c2b-911a-d5850974e7b0_gdc_realn_rehead.snps	TCGA-24-1924-01_RNA_tumor	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	1
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1927-01_DNA_tumor/C239.TCGA-24-1927-01A-01W-0699-08.4_gdc_realn.snps	TCGA-24-1927-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	1
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1927-10_DNA_normal/C239.TCGA-24-1927-10A-01W-0699-08.4_gdc_realn.snps	TCGA-24-1927-10_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	0
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1928-01_RNA_tumor/3b6b0ae1-65c1-4a93-88ab-90e1bc2632be_gdc_realn_rehead.snps	TCGA-24-1928-01_RNA_tumor	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	1
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1930-01_DNA_tumor/C239.TCGA-24-1930-01A-01W-0699-08.4_gdc_realn.snps	TCGA-24-1930-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	1
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-1930-01_RNA_tumor/4aa0d07d-588a-4f93-9e49-cead8ba2b6ab_gdc_realn_rehead.snps	TCGA-24-1930-01_RNA_tumor	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	1
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-2019-01_DNA_tumor/C239.TCGA-24-2019-01A-02W-0722-08.4_gdc_realn.snps	TCGA-24-2019-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	1
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-2019-10_DNA_normal/C239.TCGA-24-2019-10A-01W-0722-08.3_gdc_realn.snps	TCGA-24-2019-10_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	0
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-2020-01_RNA_tumor/dcb435b3-b07a-4678-b742-fb3ef6946136_gdc_realn_rehead.snps	TCGA-24-2020-01_RNA_tumor	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	1
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-2023-01_RNA_tumor/ecc30db1-4a81-47a0-8864-ed731d6ad8e0_gdc_realn_rehead.snps	TCGA-24-2023-01_RNA_tumor	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	1
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-2024-01_DNA_tumor/C239.TCGA-24-2024-01A-02W-0722-08.3_gdc_realn.snps	TCGA-24-2024-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	1
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-2024-01_RNA_tumor/a011cf68-a78c-478a-b051-e1bb7f007e9d_gdc_realn_rehead.snps	TCGA-24-2024-01_RNA_tumor	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	1
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-2024-11_DNA_normal/C239.TCGA-24-2024-11A-01W-0722-08.3_gdc_realn.snps	TCGA-24-2024-11_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	0
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-2026-01_DNA_tumor/C239.TCGA-24-2026-01A-01W-0699-08.5_gdc_realn.snps	TCGA-24-2026-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	1
TCGA-OV	/BCGLAB/2020_signatures/pileup/TCGA-OV/TCGA-24-2026-01_RNA_tumor/e5c5b968-d850-4a64-81cb-507a02aa19e2_gdc_realn_rehead.snps	TCGA-24-2026-01_RNA_tumor	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-OV	1
